species,lon,lat
Gulf,-97.881174,28.33936
Gulf,-99.2362726,28.2795603
Gulf,-98.0509186,26.4582792
Gulf,-98.200123,28.4775179
Gulf,-99.4151974,27.2179224
Gulf,-96.8600178,19.5392378
Gulf,-98.590573,27.151598
Gulf,-99.74517,29.157306
Gulf,-98.38377,26.1767997
Gulf,-98.524509,28.93418
Gulf,-100.1062524,25.7427132
Gulf,-100.269267,29.407701
Gulf,-100.4184723,29.6582227
Gulf,-97.790554,26.370749
Gulf,-98.1933975,26.1273092
Gulf,-98.653206,26.2487091
Gulf,-98.968611,22.221111
Gulf,-99.505582,30.063393
Gulf,-97.497139,26.2105868
Gulf,-97.646919,26.7056
Gulf,-96.4,18.25
Gulf,-97.8829703,28.5172888
Gulf,-97.4164058,28.1129816
Gulf,-96.5409462,19.1760491
Gulf,-98.0219722,26.5421727
Gulf,-99.104477,26.509403
Gulf,-98.549612,26.345108
Gulf,-97.0789558,27.8275297
Gulf,-97.78498,29.12835
Gulf,-98.095132,27.961204
Gulf,-96.27,19.19
Gulf,-99.0527344,27.6786636
Gulf,-96.3408279,17.6904745
Gulf,-100.0520182,25.7813824
Gulf,-95.257714,18.582534
Gulf,-100.0689697,29.650167
Gulf,-99.670426,29.015477
Gulf,-98.39089,26.48364
Gulf,-97.675982,26.182227
Gulf,-98.2137564,26.8958536
Gulf,-97.681395,27.218031
Gulf,-98.8115501,26.3761072
Gulf,-97.9485028,28.4491166
Gulf,-99.8737907,28.4891556
Gulf,-99.1362859,23.1290101
Gulf,-98.8824034,26.563204
Gulf,-98.9891983,23.3157632
Gulf,-97.524998,26.19435
Gulf,-98.493762,26.2562004
Gulf,-99.8297167,29.0324205
Gulf,-98.1263289,26.1895065
Gulf,-98.5230781,27.2894789
Gulf,-100.9870178,27.4324004
Gulf,-99.5499542,29.7058896
Gulf,-98.2050862,26.4619845
Gulf,-101.290959,27.918317
Gulf,-99.429257,28.322426
Gulf,-96.8458742,19.5048759
Gulf,-100.468537,29.601951
Gulf,-99.160164,26.756933
Gulf,-98.502647,26.52543
Gulf,-98.94986,29.23078
Gulf,-98.991401,23.421095
Gulf,-97.932221,28.83798
Gulf,-98.489728,26.3418836
Gulf,-99.846422,26.338321
Gulf,-97.20855,26.07346
Gulf,-99.652478,24.787655
Gulf,-94.939465,18.4635864
Gulf,-97.3693579,28.101708
Gulf,-97.228651,26.04102
Gulf,-99.2552948,28.4342797
Gulf,-96.2208,18.0419
Gulf,-98.9575,22.281667
Gulf,-101.5409442,27.8424273
Gulf,-97.693967,26.878422
Gulf,-99.3609,27.2035
Gulf,-98.950555,22.252222
