species,lon,lat
Gulf,-99.2298889,27.442478
Gulf,-97.344515,26.1962
Gulf,-100.041848,25.892695
Gulf,-96.7048734,19.365203
Gulf,-97.7683163,26.5969844
Gulf,-99.702399,24.78393
Gulf,-98.3931431,29.2518777
Gulf,-98.317542,28.743853
Gulf,-100.480446,26.538386
Gulf,-96.208772,18.047331
Gulf,-98.0466951,28.2970997
Gulf,-99.4730472,26.2004468
Gulf,-98.979194,22.190689
Gulf,-99.077239,22.511209
Gulf,-100.9583044,29.4649339
Gulf,-97.374771,25.919728
Gulf,-96.7995071,19.4833036
Gulf,-97.9093409,27.5183197
Gulf,-98.9948473,23.3008871
Gulf,-95.1532735,18.1890605
Gulf,-98.2936478,26.153589
Gulf,-100.241917,25.460667
Gulf,-100.4993138,29.2066929
Gulf,-97.4740934,26.2185951
Gulf,-99.484849,24.899686
Gulf,-99.853074,28.810881
Gulf,-97.7851868,23.7798469
Gulf,-97.7944136,28.5729519
Gulf,-97.685668,27.926692
Gulf,-97.8907585,26.0671147
Gulf,-97.6236,26.1741
Gulf,-98.6734829,25.7087736
Gulf,-98.4367242,26.2260743
Gulf,-98.9877391,22.2134704
Gulf,-99.2286766,28.2697645
Gulf,-95.09477,18.30608
Gulf,-97.6150703,27.0349948
Gulf,-99.495286,28.94076
Gulf,-99.506202,27.6213665
Gulf,-99.956624,29.307156
Gulf,-97.4904894,28.5752421
Gulf,-98.549612,26.345108
Gulf,-98.9625,22.21
Gulf,-97.9925537,26.4388176
Gulf,-97.8272527,27.3764968
Gulf,-97.6223338,26.1536756
Gulf,-100.0825846,29.7350501
Gulf,-98.0509186,26.4582792
Gulf,-97.86678,27.41428
Gulf,-97.4889322,25.8939907
Gulf,-99.1594648,23.0634938
Gulf,-97.7750587,27.9647643
Gulf,-97.9768022,27.5430649
Gulf,-97.234614,25.964877
Gulf,-99.208793,28.659254
Gulf,-98.6786515,25.6537816
Gulf,-99.1643495,27.563092
Gulf,-97.706973,27.347841
Gulf,-98.2679844,26.2860275
Gulf,-98.0699357,26.3506254
Gulf,-97.476712,25.5330859
Gulf,-99.091973,26.574409
Gulf,-99.532916,29.264224
Gulf,-98.3959579,26.1748509
Gulf,-97.3738156,26.193576
Gulf,-98.1633911,26.3017502
Gulf,-99.768211,29.770163
Gulf,-97.6860094,27.2970211
Gulf,-99.523158,28.472241
Gulf,-99.916123,25.83242
Gulf,-100.31135,28.51196
Gulf,-98.517877,29.24514
Gulf,-97.49922,25.93092
Gulf,-99.655251,29.291001
Gulf,-97.484887,26.593305
Gulf,-97.3880053,26.4056905
Gulf,-94.834,17.1235
Gulf,-98.499856,29.3109688
Gulf,-99.6650667,24.7348958
Gulf,-97.9908526,26.5377356
Gulf,-98.2424927,27.0615717
Gulf,-99.2503434,26.3641971
Gulf,-97.4865282,25.937467
Gulf,-98.32702,26.21828
Gulf,-99.508819,27.333741
Gulf,-96.3680685,17.6282223
Gulf,-99.1070086,26.6444165
Gulf,-100.0104439,29.5374232
Gulf,-98.5744862,29.1067319
Gulf,-99.5981369,26.0789233
Gulf,-100.2023346,25.5285012
Gulf,-100.5618954,29.3025674
Gulf,-97.924244,28.11451
Gulf,-97.6103926,26.1535119
Gulf,-97.61079,26.195015
Gulf,-97.841549,27.966641
Gulf,-98.502647,26.52543
Gulf,-99.464294,24.909655
Gulf,-99.2424468,28.9728942
Gulf,-98.0382843,26.3575431
Gulf,-98.733626,25.7092
Gulf,-99.201541,23.6853579
Gulf,-98.2137564,26.8958536
Gulf,-96.3405674,17.6638143
Gulf,-99.543643,24.7945851
Gulf,-97.5949323,28.5572094
Gulf,-98.3799398,26.1856055
Gulf,-97.9551029,28.4947088
Gulf,-98.9520843,28.6677444
Gulf,-99.8230219,29.2503346
Gulf,-101.3657436,27.9580993
Gulf,-99.7615367,29.7762755
